model prior treeSize rep method collision trueNmus estNmus
s75d25 01 sub250 r05 NJ 0.0923300846928096 30 33
s75d25 01 sub250 r05 NJ 0.6501005458201663 23 27
s75d25 01 sub250 r05 NJ 0.11717390320470354 33 38
s75d25 01 sub250 r05 NJ 0.8936718904979173 24 30
s75d25 01 sub250 r05 NJ 0.6501005458201663 32 47
s75d25 01 sub250 r05 NJ 0.6544421487603302 23 30
s75d25 01 sub250 r05 NJ 0.07435238519555733 26 28
s75d25 01 sub250 r05 NJ 0.8276643990929707 36 44
s75d25 01 sub250 r05 NJ 0.07391235078303943 41 40
s75d25 01 sub250 r05 NJ 0.1408822513476628 40 47
s75d25 01 sub250 r05 NJ 0.506172839506173 35 56
s75d25 01 sub250 r05 NJ 0.1056547619047619 19 23
s75d25 01 sub250 r05 NJ 0.04998488191013573 19 19
s75d25 01 sub250 r05 NJ 0.11375227912395963 35 34
s75d25 01 sub250 r05 NJ 0.0831366916316132 12 12
s75d25 01 sub250 r05 NJ 0.24000000000000007 0 1
s75d25 01 sub250 r05 NJ 0.07281498073244905 2 2
s75d25 01 sub250 r05 NJ 0.08088172664770402 30 28
s75d25 01 sub250 r05 NJ 0.06043714314909277 30 34
s75d25 01 sub250 r05 NJ 0.093643069452796 38 40
s75d25 01 sub250 r05 NJ 0.6573781480417507 15 34
s75d25 01 sub250 r05 NJ 0.06881374304835514 29 35
s75d25 01 sub250 r05 NJ 0.6302237757872725 0 1
s75d25 02 sub250 r01 NJ 0.30945821854912753 37 36
s75d25 02 sub250 r01 NJ 0.07020530016224986 38 42
s75d25 02 sub250 r01 NJ 0.5274461789613306 35 40
s75d25 02 sub250 r01 NJ 0.09638832626028808 18 19
s75d25 02 sub250 r01 NJ 0.05888577194238353 37 39
s75d25 02 sub250 r01 NJ 1.0 29 36
s75d25 02 sub250 r01 NJ 0.07201585100690101 2 2
s75d25 02 sub250 r01 NJ 0.057154836743894356 10 12
s75d25 02 sub250 r01 NJ 0.10417479873013026 31 39
s75d25 02 sub250 r01 NJ 0.0659662222222222 17 18
s75d25 02 sub250 r01 NJ 0.10078450437053775 41 46
s75d25 02 sub250 r01 NJ 0.08465885318210462 42 49
s75d25 02 sub250 r01 NJ 0.08212226818577079 0 0
s75d25 02 sub250 r01 NJ 0.1947873799725652 43 46
s75d25 02 sub250 r01 NJ 0.10367176878207095 38 39
s75d25 02 sub250 r01 NJ 1.0 26 28
s75d25 02 sub250 r01 NJ 0.06649280129154116 41 40
s75d25 02 sub250 r01 NJ 0.07793257388220322 38 39
s75d25 02 sub250 r01 NJ 0.06543364516634018 15 19
s75d25 02 sub250 r01 NJ 0.15747369089379534 0 1
s75d25 02 sub250 r01 NJ 1.0 16 17
s75d25 02 sub250 r01 NJ 0.0734002857064766 34 41
s75d25 02 sub250 r01 NJ 0.08666896653143902 29 32
s75d25 02 sub250 r01 NJ 0.05665445229931804 37 40
s75d25 02 sub250 r01 NJ 0.5935135135135134 37 39
s75d25 02 sub250 r01 NJ 0.07567678691421549 28 28
s75d25 02 sub250 r01 NJ 0.07711693548387098 6 8
s75d25 02 sub250 r01 NJ 0.1258920764505303 42 42
s75d25 02 sub250 r01 NJ 0.5468871647561008 18 19
s75d25 02 sub250 r01 NJ 0.07779771063989488 47 50
s75d25 02 sub250 r02 NJ 0.30945821854912753 35 36
s75d25 02 sub250 r02 NJ 0.07020530016224986 39 39
s75d25 02 sub250 r02 NJ 0.5274461789613306 31 33
s75d25 02 sub250 r02 NJ 0.09638832626028808 19 20
s75d25 02 sub250 r02 NJ 0.05888577194238353 36 38
s75d25 02 sub250 r02 NJ 1.0 22 28
s75d25 02 sub250 r02 NJ 0.07201585100690101 2 2
s75d25 02 sub250 r02 NJ 0.057154836743894356 13 13
s75d25 02 sub250 r02 NJ 0.10417479873013026 33 38
s75d25 02 sub250 r02 NJ 0.0659662222222222 19 21
s75d25 02 sub250 r02 NJ 0.10078450437053775 41 41
s75d25 02 sub250 r02 NJ 0.08465885318210462 37 38
s75d25 02 sub250 r02 NJ 0.08212226818577079 0 0
s75d25 02 sub250 r02 NJ 0.1947873799725652 44 50
s75d25 02 sub250 r02 NJ 0.10367176878207095 31 35
s75d25 02 sub250 r02 NJ 1.0 34 36
s75d25 02 sub250 r02 NJ 0.06649280129154116 30 30
s75d25 02 sub250 r02 NJ 0.07793257388220322 37 38
s75d25 02 sub250 r02 NJ 0.06543364516634018 17 18
s75d25 02 sub250 r02 NJ 0.15747369089379534 0 1
s75d25 02 sub250 r02 NJ 1.0 19 22
s75d25 02 sub250 r02 NJ 0.0734002857064766 36 41
s75d25 02 sub250 r02 NJ 0.08666896653143902 25 25
s75d25 02 sub250 r02 NJ 0.05665445229931804 24 27
s75d25 02 sub250 r02 NJ 0.5935135135135134 45 43
s75d25 02 sub250 r02 NJ 0.07567678691421549 25 31
s75d25 02 sub250 r02 NJ 0.07711693548387098 7 7
s75d25 02 sub250 r02 NJ 0.1258920764505303 42 44
s75d25 02 sub250 r02 NJ 0.5468871647561008 29 28
s75d25 02 sub250 r02 NJ 0.07779771063989488 50 54
s75d25 02 sub250 r03 NJ 0.30945821854912753 39 40
s75d25 02 sub250 r03 NJ 0.07020530016224986 47 49
s75d25 02 sub250 r03 NJ 0.5274461789613306 31 36
s75d25 02 sub250 r03 NJ 0.09638832626028808 19 20
s75d25 02 sub250 r03 NJ 0.05888577194238353 37 40
s75d25 02 sub250 r03 NJ 1.0 24 31
s75d25 02 sub250 r03 NJ 0.07201585100690101 2 2
s75d25 02 sub250 r03 NJ 0.057154836743894356 14 14
s75d25 02 sub250 r03 NJ 0.10417479873013026 32 34
s75d25 02 sub250 r03 NJ 0.0659662222222222 18 18
s75d25 02 sub250 r03 NJ 0.10078450437053775 47 49
s75d25 02 sub250 r03 NJ 0.08465885318210462 39 42
s75d25 02 sub250 r03 NJ 0.08212226818577079 0 0
s75d25 02 sub250 r03 NJ 0.1947873799725652 42 42
s75d25 02 sub250 r03 NJ 0.10367176878207095 27 28
s75d25 02 sub250 r03 NJ 1.0 36 40
s75d25 02 sub250 r03 NJ 0.06649280129154116 36 34
s75d25 02 sub250 r03 NJ 0.07793257388220322 34 37
s75d25 02 sub250 r03 NJ 0.06543364516634018 14 14
s75d25 02 sub250 r03 NJ 0.15747369089379534 0 1
s75d25 02 sub250 r03 NJ 1.0 19 20
s75d25 02 sub250 r03 NJ 0.0734002857064766 44 44
s75d25 02 sub250 r03 NJ 0.08666896653143902 30 31
s75d25 02 sub250 r03 NJ 0.05665445229931804 28 29
s75d25 02 sub250 r03 NJ 0.5935135135135134 37 39
s75d25 02 sub250 r03 NJ 0.07567678691421549 26 29
s75d25 02 sub250 r03 NJ 0.07711693548387098 6 6
s75d25 02 sub250 r03 NJ 0.1258920764505303 42 43
s75d25 02 sub250 r03 NJ 0.5468871647561008 21 22
s75d25 02 sub250 r03 NJ 0.07779771063989488 51 52
s75d25 02 sub250 r04 NJ 0.30945821854912753 33 36
s75d25 02 sub250 r04 NJ 0.07020530016224986 37 39
s75d25 02 sub250 r04 NJ 0.5274461789613306 27 31
s75d25 02 sub250 r04 NJ 0.09638832626028808 16 17
s75d25 02 sub250 r04 NJ 0.05888577194238353 32 34
s75d25 02 sub250 r04 NJ 1.0 22 28
s75d25 02 sub250 r04 NJ 0.07201585100690101 2 2
s75d25 02 sub250 r04 NJ 0.057154836743894356 15 15
s75d25 02 sub250 r04 NJ 0.10417479873013026 30 35
s75d25 02 sub250 r04 NJ 0.0659662222222222 20 21
s75d25 02 sub250 r04 NJ 0.10078450437053775 37 41
s75d25 02 sub250 r04 NJ 0.08465885318210462 34 41
s75d25 02 sub250 r04 NJ 0.08212226818577079 0 0
s75d25 02 sub250 r04 NJ 0.1947873799725652 34 41
s75d25 02 sub250 r04 NJ 0.10367176878207095 33 35
s75d25 02 sub250 r04 NJ 1.0 36 35
s75d25 02 sub250 r04 NJ 0.06649280129154116 38 38
s75d25 02 sub250 r04 NJ 0.07793257388220322 40 39
s75d25 02 sub250 r04 NJ 0.06543364516634018 16 19
s75d25 02 sub250 r04 NJ 0.15747369089379534 0 1
s75d25 02 sub250 r04 NJ 1.0 18 18
s75d25 02 sub250 r04 NJ 0.0734002857064766 40 45
s75d25 02 sub250 r04 NJ 0.08666896653143902 30 33
s75d25 02 sub250 r04 NJ 0.05665445229931804 27 27
s75d25 02 sub250 r04 NJ 0.5935135135135134 46 51
s75d25 02 sub250 r04 NJ 0.07567678691421549 24 27
s75d25 02 sub250 r04 NJ 0.07711693548387098 7 7
s75d25 02 sub250 r04 NJ 0.1258920764505303 35 39
s75d25 02 sub250 r04 NJ 0.5468871647561008 30 26
s75d25 02 sub250 r04 NJ 0.07779771063989488 55 57
s75d25 02 sub250 r05 NJ 0.30945821854912753 34 35
s75d25 02 sub250 r05 NJ 0.07020530016224986 42 45
s75d25 02 sub250 r05 NJ 0.5274461789613306 29 28
s75d25 02 sub250 r05 NJ 0.09638832626028808 21 22
s75d25 02 sub250 r05 NJ 0.05888577194238353 36 37
s75d25 02 sub250 r05 NJ 1.0 33 42
s75d25 02 sub250 r05 NJ 0.07201585100690101 2 2
s75d25 02 sub250 r05 NJ 0.057154836743894356 14 15
s75d25 02 sub250 r05 NJ 0.10417479873013026 27 29
s75d25 02 sub250 r05 NJ 0.0659662222222222 21 21
s75d25 02 sub250 r05 NJ 0.10078450437053775 52 54
s75d25 02 sub250 r05 NJ 0.08465885318210462 39 43
s75d25 02 sub250 r05 NJ 0.08212226818577079 0 0
s75d25 02 sub250 r05 NJ 0.1947873799725652 36 41
s75d25 02 sub250 r05 NJ 0.10367176878207095 26 26
s75d25 02 sub250 r05 NJ 1.0 37 36
s75d25 02 sub250 r05 NJ 0.06649280129154116 36 38
s75d25 02 sub250 r05 NJ 0.07793257388220322 37 39
s75d25 02 sub250 r05 NJ 0.06543364516634018 18 20
s75d25 02 sub250 r05 NJ 0.15747369089379534 0 1
s75d25 02 sub250 r05 NJ 1.0 19 18
s75d25 02 sub250 r05 NJ 0.0734002857064766 37 40
s75d25 02 sub250 r05 NJ 0.08666896653143902 29 32
s75d25 02 sub250 r05 NJ 0.05665445229931804 33 33
s75d25 02 sub250 r05 NJ 0.5935135135135134 49 49
s75d25 02 sub250 r05 NJ 0.07567678691421549 21 25
s75d25 02 sub250 r05 NJ 0.07711693548387098 9 10
s75d25 02 sub250 r05 NJ 0.1258920764505303 42 45
s75d25 02 sub250 r05 NJ 0.5468871647561008 27 31
s75d25 02 sub250 r05 NJ 0.07779771063989488 48 49
s75d25 03 sub250 r01 NJ 0.8210059171597631 17 18
s75d25 03 sub250 r01 NJ 0.07412656240895056 33 39
s75d25 03 sub250 r01 NJ 0.6561013757221743 32 37
s75d25 03 sub250 r01 NJ 1.0 0 1
s75d25 03 sub250 r01 NJ 0.09238759910366302 30 35
s75d25 03 sub250 r01 NJ 0.11348191246972235 28 30
s75d25 03 sub250 r01 NJ 0.8851555555555554 0 1
s75d25 03 sub250 r01 NJ 0.0793353171455944 0 0
s75d25 03 sub250 r01 NJ 0.08006182809026781 24 30
s75d25 03 sub250 r01 NJ 0.1666042292943968 24 33
s75d25 03 sub250 r01 NJ 1.0 27 32
s75d25 03 sub250 r01 NJ 0.22845863915889691 44 53
s75d25 03 sub250 r01 NJ 0.11879729875834937 0 1
s75d25 03 sub250 r01 NJ 0.0667996440050411 12 15
s75d25 03 sub250 r01 NJ 0.7499256395002973 30 32
s75d25 03 sub250 r01 NJ 0.07362613287512862 32 34
s75d25 03 sub250 r01 NJ 0.05075223959404869 40 45
s75d25 03 sub250 r01 NJ 0.5549410722435503 0 1
s75d25 03 sub250 r01 NJ 0.07711693548387098 24 30
s75d25 03 sub250 r01 NJ 0.07801559555609133 39 43
s75d25 03 sub250 r01 NJ 0.06904855022559091 13 22
s75d25 03 sub250 r01 NJ 0.1025888307513423 29 39
s75d25 03 sub250 r01 NJ 0.3295733861417668 11 10
s75d25 03 sub250 r01 NJ 0.054251998882011626 28 33
s75d25 03 sub250 r01 NJ 0.06745515589101805 23 27
s75d25 03 sub250 r01 NJ 0.06383516568265368 43 45
s75d25 03 sub250 r01 NJ 0.037574058352273065 47 49
s75d25 03 sub250 r01 NJ 0.18238132668915552 17 23
s75d25 03 sub250 r01 NJ 0.037574058352273065 37 36
s75d25 03 sub250 r01 NJ 0.6544421487603302 2 1
s75d25 03 sub250 r02 NJ 0.8210059171597631 17 18
s75d25 03 sub250 r02 NJ 0.07412656240895056 30 32
s75d25 03 sub250 r02 NJ 0.6561013757221743 32 43
s75d25 03 sub250 r02 NJ 1.0 0 1
s75d25 03 sub250 r02 NJ 0.09238759910366302 25 32
s75d25 03 sub250 r02 NJ 0.11348191246972235 29 30
s75d25 03 sub250 r02 NJ 0.8851555555555554 0 1
s75d25 03 sub250 r02 NJ 0.0793353171455944 0 0
s75d25 03 sub250 r02 NJ 0.08006182809026781 24 27
s75d25 03 sub250 r02 NJ 0.1666042292943968 25 32
s75d25 03 sub250 r02 NJ 1.0 27 39
s75d25 03 sub250 r02 NJ 0.22845863915889691 39 44
s75d25 03 sub250 r02 NJ 0.11879729875834937 0 1
s75d25 03 sub250 r02 NJ 0.0667996440050411 18 20
s75d25 03 sub250 r02 NJ 0.7499256395002973 30 33
s75d25 03 sub250 r02 NJ 0.07362613287512862 32 31
s75d25 03 sub250 r02 NJ 0.05075223959404869 35 38
s75d25 03 sub250 r02 NJ 0.5549410722435503 0 1
s75d25 03 sub250 r02 NJ 0.07711693548387098 27 27
s75d25 03 sub250 r02 NJ 0.07801559555609133 44 44
s75d25 03 sub250 r02 NJ 0.06904855022559091 8 12
s75d25 03 sub250 r02 NJ 0.1025888307513423 29 41
s75d25 03 sub250 r02 NJ 0.3295733861417668 11 11
s75d25 03 sub250 r02 NJ 0.054251998882011626 34 44
s75d25 03 sub250 r02 NJ 0.06745515589101805 24 28
s75d25 03 sub250 r02 NJ 0.06383516568265368 39 44
s75d25 03 sub250 r02 NJ 0.037574058352273065 38 39
s75d25 03 sub250 r02 NJ 0.18238132668915552 18 20
s75d25 03 sub250 r02 NJ 0.037574058352273065 38 43
s75d25 03 sub250 r02 NJ 0.6544421487603302 2 1
s75d25 03 sub250 r03 NJ 0.8210059171597631 17 15
s75d25 03 sub250 r03 NJ 0.07412656240895056 27 32
s75d25 03 sub250 r03 NJ 0.6561013757221743 33 41
s75d25 03 sub250 r03 NJ 1.0 0 1
s75d25 03 sub250 r03 NJ 0.09238759910366302 25 27
s75d25 03 sub250 r03 NJ 0.11348191246972235 31 31
s75d25 03 sub250 r03 NJ 0.8851555555555554 0 1
s75d25 03 sub250 r03 NJ 0.0793353171455944 0 0
s75d25 03 sub250 r03 NJ 0.08006182809026781 24 31
s75d25 03 sub250 r03 NJ 0.1666042292943968 26 32
s75d25 03 sub250 r03 NJ 1.0 34 45
s75d25 03 sub250 r03 NJ 0.22845863915889691 38 43
s75d25 03 sub250 r03 NJ 0.11879729875834937 0 1
s75d25 03 sub250 r03 NJ 0.0667996440050411 16 17
s75d25 03 sub250 r03 NJ 0.7499256395002973 41 50
s75d25 03 sub250 r03 NJ 0.07362613287512862 27 27
s75d25 03 sub250 r03 NJ 0.05075223959404869 35 41
s75d25 03 sub250 r03 NJ 0.5549410722435503 0 1
s75d25 03 sub250 r03 NJ 0.07711693548387098 29 32
s75d25 03 sub250 r03 NJ 0.07801559555609133 44 45
s75d25 03 sub250 r03 NJ 0.06904855022559091 13 25
s75d25 03 sub250 r03 NJ 0.1025888307513423 29 34
s75d25 03 sub250 r03 NJ 0.3295733861417668 10 12
s75d25 03 sub250 r03 NJ 0.054251998882011626 35 37
s75d25 03 sub250 r03 NJ 0.06745515589101805 25 29
s75d25 03 sub250 r03 NJ 0.06383516568265368 41 40
s75d25 03 sub250 r03 NJ 0.037574058352273065 35 36
s75d25 03 sub250 r03 NJ 0.18238132668915552 17 22
s75d25 03 sub250 r03 NJ 0.037574058352273065 32 33
s75d25 03 sub250 r03 NJ 0.6544421487603302 2 1
s75d25 03 sub250 r04 NJ 0.8210059171597631 14 13
s75d25 03 sub250 r04 NJ 0.07412656240895056 32 36
s75d25 03 sub250 r04 NJ 0.6561013757221743 36 45
s75d25 03 sub250 r04 NJ 1.0 0 1
s75d25 03 sub250 r04 NJ 0.09238759910366302 27 29
s75d25 03 sub250 r04 NJ 0.11348191246972235 30 33
s75d25 03 sub250 r04 NJ 0.8851555555555554 0 1
s75d25 03 sub250 r04 NJ 0.0793353171455944 0 0
s75d25 03 sub250 r04 NJ 0.08006182809026781 24 28
s75d25 03 sub250 r04 NJ 0.1666042292943968 24 27
s75d25 03 sub250 r04 NJ 1.0 25 38
s75d25 03 sub250 r04 NJ 0.22845863915889691 43 47
s75d25 03 sub250 r04 NJ 0.11879729875834937 0 1
s75d25 03 sub250 r04 NJ 0.0667996440050411 16 20
s75d25 03 sub250 r04 NJ 0.7499256395002973 36 40
s75d25 03 sub250 r04 NJ 0.07362613287512862 31 32
s75d25 03 sub250 r04 NJ 0.05075223959404869 31 33
s75d25 03 sub250 r04 NJ 0.5549410722435503 0 1
s75d25 03 sub250 r04 NJ 0.07711693548387098 29 36
s75d25 03 sub250 r04 NJ 0.07801559555609133 41 43
s75d25 03 sub250 r04 NJ 0.06904855022559091 15 16
s75d25 03 sub250 r04 NJ 0.1025888307513423 29 30
s75d25 03 sub250 r04 NJ 0.3295733861417668 11 14
s75d25 03 sub250 r04 NJ 0.054251998882011626 34 38
s75d25 03 sub250 r04 NJ 0.06745515589101805 26 29
s75d25 03 sub250 r04 NJ 0.06383516568265368 45 46
s75d25 03 sub250 r04 NJ 0.037574058352273065 41 40
s75d25 03 sub250 r04 NJ 0.18238132668915552 19 26
s75d25 03 sub250 r04 NJ 0.037574058352273065 37 36
s75d25 03 sub250 r04 NJ 0.6544421487603302 2 1
s75d25 03 sub250 r05 NJ 0.8210059171597631 16 15
s75d25 03 sub250 r05 NJ 0.07412656240895056 31 36
s75d25 03 sub250 r05 NJ 0.6561013757221743 37 45
s75d25 03 sub250 r05 NJ 1.0 0 1
s75d25 03 sub250 r05 NJ 0.09238759910366302 22 26
s75d25 03 sub250 r05 NJ 0.11348191246972235 28 30
s75d25 03 sub250 r05 NJ 0.8851555555555554 0 1
s75d25 03 sub250 r05 NJ 0.0793353171455944 0 0
s75d25 03 sub250 r05 NJ 0.08006182809026781 23 32
s75d25 03 sub250 r05 NJ 0.1666042292943968 22 23
s75d25 03 sub250 r05 NJ 1.0 26 36
s75d25 03 sub250 r05 NJ 0.22845863915889691 40 46
s75d25 03 sub250 r05 NJ 0.11879729875834937 0 1
s75d25 03 sub250 r05 NJ 0.0667996440050411 17 20
s75d25 03 sub250 r05 NJ 0.7499256395002973 38 33
s75d25 03 sub250 r05 NJ 0.07362613287512862 32 32
s75d25 03 sub250 r05 NJ 0.05075223959404869 42 43
s75d25 03 sub250 r05 NJ 0.5549410722435503 0 1
s75d25 03 sub250 r05 NJ 0.07711693548387098 27 31
s75d25 03 sub250 r05 NJ 0.07801559555609133 39 40
s75d25 03 sub250 r05 NJ 0.06904855022559091 15 19
s75d25 03 sub250 r05 NJ 0.1025888307513423 27 37
s75d25 03 sub250 r05 NJ 0.3295733861417668 11 19
s75d25 03 sub250 r05 NJ 0.054251998882011626 41 43
s75d25 03 sub250 r05 NJ 0.06745515589101805 24 24
s75d25 03 sub250 r05 NJ 0.06383516568265368 42 43
s75d25 03 sub250 r05 NJ 0.037574058352273065 37 35
s75d25 03 sub250 r05 NJ 0.18238132668915552 23 26
s75d25 03 sub250 r05 NJ 0.037574058352273065 30 32
s75d25 03 sub250 r05 NJ 0.6544421487603302 2 1
s75d25 04 sub250 r01 NJ 0.07314244382937005 34 36
s75d25 04 sub250 r01 NJ 0.04832424930243321 27 29
s75d25 04 sub250 r01 NJ 0.07229126173161171 44 45
s75d25 04 sub250 r01 NJ 0.7622222222222222 30 30
s75d25 04 sub250 r01 NJ 0.6121810018903592 39 47
s75d25 04 sub250 r01 NJ 0.08802942390692435 44 44
s75d25 04 sub250 r01 NJ 0.07709399999999994 32 34
s75d25 04 sub250 r01 NJ 0.5430556570157711 31 40
s75d25 04 sub250 r01 NJ 0.30945821854912753 34 35
s75d25 04 sub250 r01 NJ 0.7907031250000002 22 29
s75d25 04 sub250 r01 NJ 0.8512537912768592 0 1
s75d25 04 sub250 r01 NJ 0.526140843618748 27 27
s75d25 04 sub250 r01 NJ 0.04998488191013573 33 36
s75d25 04 sub250 r01 NJ 0.08806484959908693 42 38
s75d25 04 sub250 r01 NJ 0.0772001054687249 17 17
s75d25 04 sub250 r01 NJ 0.08465885318210462 0 1
s75d25 04 sub250 r01 NJ 0.06200129160812674 32 32
s75d25 04 sub250 r01 NJ 1.0 34 40
s75d25 04 sub250 r01 NJ 0.5042735042735043 0 1
s75d25 04 sub250 r01 NJ 0.05708312943317832 31 32
s75d25 04 sub250 r01 NJ 1.0 22 19
s75d25 04 sub250 r01 NJ 0.10078450437053775 40 40
s75d25 04 sub250 r01 NJ 0.08103652315853915 0 1
s75d25 04 sub250 r01 NJ 0.04998488191013573 27 27
s75d25 04 sub250 r01 NJ 0.05888577194238353 45 52
s75d25 04 sub250 r01 NJ 0.08212226818577079 26 29
s75d25 04 sub250 r01 NJ 0.07347494404780604 31 31
s75d25 04 sub250 r01 NJ 0.08220719752371283 39 38
s75d25 04 sub250 r01 NJ 0.5384060398361206 25 28
s75d25 04 sub250 r01 NJ 0.8396862877382355 40 39
s75d25 04 sub250 r02 NJ 0.07314244382937005 35 35
s75d25 04 sub250 r02 NJ 0.04832424930243321 23 23
s75d25 04 sub250 r02 NJ 0.07229126173161171 34 35
s75d25 04 sub250 r02 NJ 0.7622222222222222 30 36
s75d25 04 sub250 r02 NJ 0.6121810018903592 31 39
s75d25 04 sub250 r02 NJ 0.08802942390692435 43 45
s75d25 04 sub250 r02 NJ 0.07709399999999994 32 33
s75d25 04 sub250 r02 NJ 0.5430556570157711 28 36
s75d25 04 sub250 r02 NJ 0.30945821854912753 34 42
s75d25 04 sub250 r02 NJ 0.7907031250000002 21 28
s75d25 04 sub250 r02 NJ 0.8512537912768592 0 1
s75d25 04 sub250 r02 NJ 0.526140843618748 26 29
s75d25 04 sub250 r02 NJ 0.04998488191013573 39 44
s75d25 04 sub250 r02 NJ 0.08806484959908693 28 29
s75d25 04 sub250 r02 NJ 0.0772001054687249 16 15
s75d25 04 sub250 r02 NJ 0.08465885318210462 0 1
s75d25 04 sub250 r02 NJ 0.06200129160812674 38 38
s75d25 04 sub250 r02 NJ 1.0 36 43
s75d25 04 sub250 r02 NJ 0.5042735042735043 0 1
s75d25 04 sub250 r02 NJ 0.05708312943317832 33 35
s75d25 04 sub250 r02 NJ 1.0 21 25
s75d25 04 sub250 r02 NJ 0.10078450437053775 39 41
s75d25 04 sub250 r02 NJ 0.08103652315853915 0 1
s75d25 04 sub250 r02 NJ 0.04998488191013573 27 28
s75d25 04 sub250 r02 NJ 0.05888577194238353 46 49
s75d25 04 sub250 r02 NJ 0.08212226818577079 32 38
s75d25 04 sub250 r02 NJ 0.07347494404780604 30 31
s75d25 04 sub250 r02 NJ 0.08220719752371283 37 38
s75d25 04 sub250 r02 NJ 0.5384060398361206 20 21
s75d25 04 sub250 r02 NJ 0.8396862877382355 33 39
s75d25 04 sub250 r03 NJ 0.07314244382937005 38 39
s75d25 04 sub250 r03 NJ 0.04832424930243321 21 21
s75d25 04 sub250 r03 NJ 0.07229126173161171 44 46
s75d25 04 sub250 r03 NJ 0.7622222222222222 30 35
s75d25 04 sub250 r03 NJ 0.6121810018903592 36 44
s75d25 04 sub250 r03 NJ 0.08802942390692435 38 39
s75d25 04 sub250 r03 NJ 0.07709399999999994 34 37
s75d25 04 sub250 r03 NJ 0.5430556570157711 37 36
s75d25 04 sub250 r03 NJ 0.30945821854912753 34 40
s75d25 04 sub250 r03 NJ 0.7907031250000002 20 31
s75d25 04 sub250 r03 NJ 0.8512537912768592 0 1
s75d25 04 sub250 r03 NJ 0.526140843618748 27 29
s75d25 04 sub250 r03 NJ 0.04998488191013573 37 36
s75d25 04 sub250 r03 NJ 0.08806484959908693 38 40
s75d25 04 sub250 r03 NJ 0.0772001054687249 13 11
s75d25 04 sub250 r03 NJ 0.08465885318210462 0 1
s75d25 04 sub250 r03 NJ 0.06200129160812674 37 38
s75d25 04 sub250 r03 NJ 1.0 36 43
s75d25 04 sub250 r03 NJ 0.5042735042735043 0 1
s75d25 04 sub250 r03 NJ 0.05708312943317832 29 32
s75d25 04 sub250 r03 NJ 1.0 20 22
s75d25 04 sub250 r03 NJ 0.10078450437053775 40 42
s75d25 04 sub250 r03 NJ 0.08103652315853915 0 1
s75d25 04 sub250 r03 NJ 0.04998488191013573 22 23
s75d25 04 sub250 r03 NJ 0.05888577194238353 51 54
s75d25 04 sub250 r03 NJ 0.08212226818577079 30 30
s75d25 04 sub250 r03 NJ 0.07347494404780604 33 31
s75d25 04 sub250 r03 NJ 0.08220719752371283 34 34
s75d25 04 sub250 r03 NJ 0.5384060398361206 18 19
s75d25 04 sub250 r03 NJ 0.8396862877382355 37 40
s75d25 04 sub250 r04 NJ 0.07314244382937005 39 44
s75d25 04 sub250 r04 NJ 0.04832424930243321 26 24
s75d25 04 sub250 r04 NJ 0.07229126173161171 42 45
s75d25 04 sub250 r04 NJ 0.7622222222222222 32 44
s75d25 04 sub250 r04 NJ 0.6121810018903592 30 37
s75d25 04 sub250 r04 NJ 0.08802942390692435 45 47
s75d25 04 sub250 r04 NJ 0.07709399999999994 23 26
s75d25 04 sub250 r04 NJ 0.5430556570157711 33 39
s75d25 04 sub250 r04 NJ 0.30945821854912753 27 32
s75d25 04 sub250 r04 NJ 0.7907031250000002 23 29
s75d25 04 sub250 r04 NJ 0.8512537912768592 0 1
s75d25 04 sub250 r04 NJ 0.526140843618748 21 27
s75d25 04 sub250 r04 NJ 0.04998488191013573 29 33
s75d25 04 sub250 r04 NJ 0.08806484959908693 35 38
s75d25 04 sub250 r04 NJ 0.0772001054687249 13 14
s75d25 04 sub250 r04 NJ 0.08465885318210462 0 1
s75d25 04 sub250 r04 NJ 0.06200129160812674 31 31
s75d25 04 sub250 r04 NJ 1.0 33 37
s75d25 04 sub250 r04 NJ 0.5042735042735043 0 1
s75d25 04 sub250 r04 NJ 0.05708312943317832 31 37
s75d25 04 sub250 r04 NJ 1.0 22 22
s75d25 04 sub250 r04 NJ 0.10078450437053775 42 42
s75d25 04 sub250 r04 NJ 0.08103652315853915 0 1
s75d25 04 sub250 r04 NJ 0.04998488191013573 22 22
s75d25 04 sub250 r04 NJ 0.05888577194238353 42 44
s75d25 04 sub250 r04 NJ 0.08212226818577079 31 34
s75d25 04 sub250 r04 NJ 0.07347494404780604 29 29
s75d25 04 sub250 r04 NJ 0.08220719752371283 34 37
s75d25 04 sub250 r04 NJ 0.5384060398361206 21 22
s75d25 04 sub250 r04 NJ 0.8396862877382355 32 37
s75d25 04 sub250 r05 NJ 0.07314244382937005 32 36
s75d25 04 sub250 r05 NJ 0.04832424930243321 24 23
s75d25 04 sub250 r05 NJ 0.07229126173161171 42 41
s75d25 04 sub250 r05 NJ 0.7622222222222222 32 35
s75d25 04 sub250 r05 NJ 0.6121810018903592 38 48
s75d25 04 sub250 r05 NJ 0.08802942390692435 41 41
s75d25 04 sub250 r05 NJ 0.07709399999999994 27 29
s75d25 04 sub250 r05 NJ 0.5430556570157711 34 41
s75d25 04 sub250 r05 NJ 0.30945821854912753 32 36
s75d25 04 sub250 r05 NJ 0.7907031250000002 21 25
s75d25 04 sub250 r05 NJ 0.8512537912768592 0 1
s75d25 04 sub250 r05 NJ 0.526140843618748 28 30
s75d25 04 sub250 r05 NJ 0.04998488191013573 31 33
